Id,Arousal,Valence,Tag,Dataset,Neutral_Prompt,Emotional_Prompt
37575,-1.333333333,1.0,,emotic_train,two women in a shoe shop stock photo,"A serene moment in a cozy, elegant shoe store, showcasing a smiling woman assisting a seated customer. Bright, welcoming interior; shelves with stylish shoes and handbags. Subtle joy and contentment."
37576,1.444444444,0.333333333,,emotic_train,a group of men playing a game of basketball,"Intense dodgeball game in a gym, players in motion with focused expressions, dynamic throws, teammates wearing blue and black uniforms, reflecting competitive energy and determination."
37577,-0.333333333,1.0,,emotic_train,a little girl sitting on a couch eating food,"A little girl delights in a sweet treat, her innocent joy lighting up the cozy room. Surrounding her, the warmth of home and a hint of curiosity in her expression, creating a moment of simple, pure happiness."
37578,0.333333333,-0.333333333,,emotic_train,a group of men playing a game of fr frc,"A casual outdoor frisbee game, players engaged but subdued, green field surrounded by trees, a slight overcast mood with minimal enthusiasm."
37579,2.333333333,1.0,,emotic_train,a young boy skates on a concrete ramp,"A determined skateboarder slides along the edge of an empty urban skate park, exuding fearless focus and intense concentration. The stone wall and parked cars in the background contrast with the dynamic action, highlighting an atmosphere of personal challenge and exhilaration."
37580,-1.666666667,-0.111111111,,emotic_train,a group of people standing around a red and white sign,"Anxiety and tension fill the atmosphere as a group of stern security personnel stand behind barriers, under a conspicuous 'No Picture Taken' sign. The scene is charged with strict vigilance, evoking feelings of restriction and unease."
37581,2.333333333,-0.333333333,,emotic_train,a man in a blue shirt,"An intense game of frisbee in a park, with vibrant players deeply immersed in the moment, surrounded by tall trees and the essence of early spring."
37582,-1.0,-1.666666667,,emotic_train,a woman sitting on a couch with her husband in the background,"A somber, melancholic scene of two individuals in emotional distress, sitting apart on a couch. The woman in the foreground gazes despondently, while the man in the background sits turned away, highlighting a palpable sense of sadness and disconnection."
37583,-0.333333333,-0.111111111,,emotic_train,two boys playing soccer,"Children playing soccer on a lush green field, expressions serious and focused, captured in a competitive moment. Teammates in the background, an atmosphere of intense yet subdued emotion, under a partly cloudy sky."
37584,-0.066666667,0.2,,emotic_train,a wedding party poses in front of a church,"A serene wedding scene outside a quaint, white chapel surrounded by lush greenery, featuring a bride and groom with their bridal party in elegant attire, capturing a moment of calm and understated joy."
37585,-1.666666667,1.0,,emotic_train,two men standing in a room with a table and pizza,"Two friends enjoying a leisurely afternoon at a modern golf range, sharing laughs over pizza and drinks. One friend is about to take a swing, embodying a relaxed and joyful atmosphere with serene green fields in the background. The sunlight pours in, enhancing the sense of calm and contentment."
37586,-2.333333333,-0.333333333,,emotic_train,a young boy playing with a basketball ball in his room,"A dimly lit, small child's bedroom with a makeshift basketball court on the floor, a young boy holding a toy basketball, his face reflects sadness and wistfulness, a stuffed animal on his bed, walls adorned with soccer and text decorations."
37587,0.333333333,-0.333333333,,emotic_train,a man carrying a bag down the street in the village,"Traveler in a quiet, desolate village, carrying heavy baggage, embodying a sense of weariness and solitude, muted colors, overcast sky, worn-out buildings with peeling paint."
37588,1.666666667,1.0,,emotic_train,a man is celebrating a goal in a soccer game,"Thrilling joy of a soccer player celebrating a triumphant goal in a packed stadium, emotions of excitement and exhilaration, arms outstretched in a dynamic, victorious pose, capturing the essence of victory and passion in the sport."
37589,1.0,0.333333333,,emotic_train,a group of people standing around a table,"Vibrant street food market on a sunny day, bustling with people enjoying lively conversations, colorful food stalls teeming with grilled chicken, fresh lemonade, and Polish sausage, creating an upbeat, cheerful atmosphere."
37590,-1.333333333,-0.333333333,,emotic_train,a man holding a trophy in his hand,"Dimly lit locker room, subdued joy and somber faces, basketball team with championship trophy. Text overlay: ESPN Inside the Heat’s Locker Room Celebration, Miami. Time: 6:21"
37591,1.0,1.0,,emotic_train,a man is skateboarding on a street,"A joyous skateboarder glides through a bustling city street, sunlight casting playful shadows, capturing the essence of urban excitement and carefree happiness."
37592,2.333333333,0.333333333,,emotic_train,two men playing soccer,"Intense football match, players in dynamic action, one in vibrant orange jersey and the other in blue-and-white stripes, battling for the ball on a lush green field under the stadium lights, evoking high energy and competitive tension."
37593,0.333333333,0.666666667,,emotic_train,two young boys sitting on the toilet in a bathroom,"Two children sharing a humorous and candid moment in a small bathroom, adding light-heartedness and a sense of closeness. One child is sitting on the toilet, smiling with a relaxed expression, while the younger one curiously watches, creating a warm and amusing atmosphere."
37594,1.0,0.333333333,,emotic_train,a gi,"A lively circus tent brimming with cheerful visitors, a majestic giraffe's long neck reaching out playfully towards captivated onlookers, surrounded by colorful decorations and joyful atmosphere."
37595,1.0,1.666666667,,emotic_train,a man sitting on the floor playing a video game,"A man excitedly unboxes a new Wii console in a cozy room, capturing the thrill and joy of fresh experiences. The scene features a playful black cat, adding charm and comfort to the moment."
37596,0.333333333,-1.666666667,,emotic_train,a man with his hand up in the air,"Depiction of a distressed man, hand raised in an expression of rejection and discomfort. Gray background, emphasizing stark emotions of rejection and unease. His tense demeanor and strained facial expression capture a moment of emotional turmoil and sadness."
37597,-0.333333333,0.333333333,,emotic_train,the baseball team is talking to each other players,"A young child in a baseball uniform stands confidently on the field, surrounded by older teammates, in a moment of quiet determination and camaraderie under the warm stadium lights."
37598,1.0,1.666666667,,emotic_train,two people playing wii in a living room,"Two friends laughing and fully immersed in an energetic video game session at home, room filled with casual decor and a joyful atmosphere, depicting playful competition and camaraderie."
37599,1.0,0.333333333,,emotic_train,a young girl in a green jacket and ski gear,"Joyful skier in a vibrant green jacket at a bustling snowy mountain resort, surrounded by people and majestic alpine peaks under a clear blue sky."
37600,1.666666667,1.0,,emotic_train,a woman kneeling on the ground,"Athletic woman in intense tennis match, poised to receive serve, her determination palpable. Crisp white attire contrasts with vibrant green court, capturing the energy of the game. Background crowd blurred, enhancing focus on player’s focused stance and powerful anticipation."
