id,image_path,emotion,caption,valence,arousal
34540,edited_image/MA5k_human/amusement/3268_Colorful fireworks.jpg,amusement,"Vibrant pink fireworks explode over a surreal beach, casting neon glow on sand and water. A lone palm tree stands amid absurdly saturated hues. Sidewalk, signs, and a tied-up post add quirky urban clutter. Dreamlike, hyper-stylized, with high contrast and playful, cartoonish absurdity.",0.691746711730957,1.4543448686599731
34541,edited_image/MA5k_human/amusement/0508_Colorful toy robots.jpg,amusement,"A robot in a red hoodie lies sprawled on a gym floor, legs kicked up in mock defeat. Nearby, a tiny green robot watches, amused. Bright colors contrast with cool lighting. Humorous, staged, like a robot gym fail. Concrete floor, weight rack in background. Playful, absurd, tech-meets-fitness comedy.",-0.3965150713920593,0.1411224603652954
34542,edited_image/MA5k_human/amusement/2264_Festive decorations  .jpg,amusement,"A surreal hallway with a giant glowing red disco ball, mismatched stained glass windows (green/yellow/purple), and ornate doors. Warm, exaggerated lighting casts absurd shadows. Whimsical, cartoonish, and delightfully chaotic--like a magical, over-the-top Christmas party in a grand, slightly confused mansion.",-0.2726070284843445,-0.08235526084899902
34543,edited_image/MA5k_human/amusement/1586_Colorful hanging lanterns.jpg,amusement,"Colorful lanterns glow whimsically among tree branches, casting warm, playful light. Bright reds, yellows, and greens contrast against twilight sky. Festive, surreal, and delightfully chaotic--like a magical forest party. Joyful, dreamy, and utterly amusing.",0.9210587739944458,-0.2711407542228699
34544,edited_image/MA5k_human/amusement/0381_Colorful hanging lanterns.jpg,amusement,"Vibrant red and orange paper lanterns glow whimsically in a brick courtyard, tangled with greenery and stairs. Playful, oversized lanterns float mid-air, casting warm light. Lush plants and flowers peek through, creating a surreal, cheerful scene. A touch of magic in everyday urban charm.",0.43547558784484863,-0.71803879737854
34545,edited_image/MA5k_human/amusement/4070_Roses.jpg,amusement,"A single red rosebud, slightly mischievous in its bloom, peers from a dreamy pink blur. Soft focus wraps the scene like a blush. Nearby, a coiled rose waits its turn. Warm tones, gentle motion blur, and playful depth create a whimsical, almost giggly floral moment.",0.6592501401901245,-0.682549774646759
34546,edited_image/MA5k_human/amusement/3076_Minnie Mouse.jpg,amusement,"A playful Minnie Mouse sticker adorns a dark car's rear, contrasting with urban backdrop. Soft, warm lighting and shallow depth of field blur the city behind. The sticker's cheerful pink ears and bow add whimsy. License plate reads T505282C. Humorous juxtaposition of cartoon charm against gritty street scene.",0.6539711952209473,-0.3060321807861328
34547,edited_image/MA5k_human/amusement/4606_Colorful balloons  .jpg,amusement,"Vibrant, surreal balloons float above mossy, moss-covered rocks in a forest. Bright, cartoonish colors clash with earthy textures. Whimsical, absurd contrast. Playful, dreamlike scene. No people. Sunlight filters through, highlighting the odd, joyful juxtaposition.",0.43559932708740234,0.18517935276031494
34548,edited_image/MA5k_human/amusement/1202_Cartoon sculptures  .jpg,amusement,"Two smiling figures in denim jackets pose against a purple wall, one with sunglasses, the other with glasses. Exaggerated, cartoonish facial features and plastic-like textures create humorous, doll-like charm. Bright lighting enhances the playful, surreal vibe.",0.8750653266906738,0.19097471237182617
34549,edited_image/MA5k_human/amusement/0191_Cartoon sculptures  .jpg,amusement,"A surreal, whimsical fruit bouquet in a mint vase, bursting with pastel spheres, tiny faces, and playful textures. Soft lighting highlights absurd charm. Background: dark, minimalist. Theme: joyful chaos. Colors: muted candy palette. Texture: smooth, clay-like. Amusement triggers: exaggerated expressions, chaotic composition, and unexpected charm.",0.31255531311035156,-0.03291678428649902
34550,edited_image/MA5k_human/amusement/2166_Colorful hanging lanterns.jpg,amusement,"Vibrant red lanterns glow warmly on a city street, their exaggerated size amusingly dwarfing pedestrians crossing behind. Bright yellow light contrasts with cool urban tones. Blurry motion of people adds whimsy. Textured fabric lanterns stand out against crisp asphalt and distant buildings. Festive, playful, and delightfully surreal.",0.24312043190002441,-0.19725501537322998
34551,edited_image/MA5k_human/amusement/1515_Buffet-style food  .jpg,amusement,"A surreal food truck with overly vibrant, cartoonish pastries spilling from glass cases, juxtaposed against a blooming pink tree under a flat gray sky. Exaggerated colors and chaotic composition create absurd, whimsical humor.",-0.08670312166213989,0.10145258903503418
34552,edited_image/MA5k_human/amusement/4891_Lion dance  .jpg,amusement,"Two people in red lion dance costumes stand awkwardly beside a parked car, one wearing a white apron. Bright red costumes contrast with dull pavement and a faded sign. Their stiff poses and blank expressions create humorous, staged silliness. Sunlight casts sharp shadows, emphasizing the absurdity of the scene.",0.20878136157989502,-1.3563827276229858
34553,edited_image/MA5k_human/amusement/2400_Colorful hanging lanterns.jpg,amusement,"Floating lanterns glow absurdly above suburban rooftops, mismatched in size and color. Warm orange and bold red lanterns defy gravity against gray siding and green trees. Surreal, whimsical, and delightfully chaotic--like a festive dream tangled in reality.",-0.03134554624557495,0.03532719612121582
34554,edited_image/MA5k_human/amusement/1653_Colorful hanging lanterns.jpg,amusement,"Glowing orange lanterns dangle from willow branches over a calm lake at twilight. Warm light contrasts with cool blue water and sky. Reflections ripple gently. Playful, whimsical scene evokes wonder and serenity. No people, just lanterns dancing in the dusk.",0.9956603050231934,0.05797290802001953
34555,edited_image/MA5k_human/amusement/2249_Festive decorations  .jpg,amusement,"A whimsical tree adorned with bright, mismatched pennants and a floating red balloon, set against a hazy sky. Playful, surreal composition with warm tones and soft focus, evoking childlike wonder and absurd charm. Branches twist like dancers, creating a joyful, slightly chaotic celebration.",0.5662096738815308,0.36738717555999756
34556,edited_image/MA5k_human/amusement/2160_Colorful hanging lanterns.jpg,amusement,"A whimsical ceiling of glowing red-orange lanterns dangling in chaotic clusters, casting warm light against a deep blue sky backdrop. Stained glass windows peek through below. Playful, surreal, and delightfully absurd--like a festive storm of paper lanterns in a cathedral.",0.3831442594528198,0.12205374240875244
34557,edited_image/MA5k_human/amusement/1461_Minnie Mouse.jpg,amusement,"A surreal, whimsical scene: Mickey and Minnie Mouse characters appear on gray concrete steps under a clear blue sky. People in costumes sit atop the steps, laughing. Bright, cartoonish figures contrast with stark, urban textures. Playful, absurd humor evokes amusement.",0.8866732120513916,-0.10555869340896606
34558,edited_image/MA5k_human/amusement/3565_Festive decorations  .jpg,amusement,"Snow-capped chairs and table in a warmly lit, festive room. ""PAUSE"" sign with garlands. Red ornaments glow beneath. Surreal, cozy, whimsical winter scene. Playful contrast: cozy interior vs. snowy exterior. Amused by absurd stillness.",0.3931542634963989,-0.2100697159767151
34559,edited_image/MA5k_human/amusement/3500_Decorated Christmas Trees  .jpg,amusement,"A palm tree decorated with Christmas lights and ornaments, standing absurdly in front of a golden, glittering tree. Mismatched festive chaos. Warm, sparkling lights contrast with tropical green fronds. Humorous, surreal holiday scene. Red carpet, marble floor. No people, just festive absurdity.",-0.08563882112503052,-0.15737342834472656
34560,edited_image/MA5k_human/amusement/4435_Gingerbread cookies  .jpg,amusement,"A boy intensely decorates a cookie like a sculpture, surrounded by dozens of identical clay-like treats. His focused expression contrasts hilariously with the absurdity of his task. Warm, cluttered workshop lighting highlights the comical, artisanal chaos.",-0.19071292877197266,0.34652209281921387
34561,edited_image/MA5k_human/amusement/3364_Birthday hat .jpg,amusement,"A funny American robin wearing a tiny red party hat with a glowing blue star, standing on green grass. The bird looks surprised, creating a whimsical, humorous scene. Bright, natural lighting enhances the playful contrast between the bird's earthy tones and the festive hat.",1.5337507724761963,0.6280964612960815
34562,edited_image/MA5k_human/amusement/0348_Colorful playground  .jpg,amusement,"Vibrant pink Victorian house with absurdly mismatched blue porch steps and railings. Playful, cartoonish colors clash delightfully under bright sun. Overgrown garden, whimsical decor, and exaggerated proportions create surreal, giggly charm. A joyful, surreal fantasy home that makes you smile.",0.9805397987365723,-0.010740280151367188
34563,edited_image/MA5k_human/amusement/0353_Colorful balloons  .jpg,amusement,"Vibrant balloons scatter a sterile office lobby, glowing under harsh fluorescent lights. A surreal ""B3"" sign looms above a reception desk. Color clashes with clinical surfaces. Absurdly cheerful, yet oddly empty--no one to enjoy the chaos. Whimsical, glitchy, and delightfully off-kilter.",0.32251739501953125,-0.05544090270996094
34564,edited_image/MA5k_human/amusement/3856_Decorated Christmas Trees  .jpg,amusement,"A surreal, sun-drenched modern building with spiraling staircases, humorously adorned with a giant, glowing Christmas tree. Warm tones clash with festive green lights. Architectural absurdity meets holiday cheer. No people, just playful juxtaposition of urban geometry and seasonal whimsy.",0.3556044101715088,-0.5275080800056458
34565,edited_image/MA5k_human/amusement/4198_Colorful hanging lanterns.jpg,amusement,"Vibrant red lanterns glow whimsically among autumn leaves, suspended in a playful, chaotic tree canopy. Warm light contrasts with cool twilight, creating a surreal, festive scene. Tiny purple accents add surprise. A joyful, dreamlike celebration of color and motion, evoking wonder and amusement.",0.7219719886779785,0.0449674129486084
34566,edited_image/MA5k_human/amusement/1069_Colorful playground  .jpg,amusement,"Vibrant abstract sculpture in bold red and blue, whimsically shaped like a reclining figure with exaggerated curves. Set on a colorful playground with green turf and trees. Sunny, playful lighting enhances the surreal, amusing charm. No people, pure art fun.",1.320858120918274,1.0425410270690918
34567,edited_image/MA5k_human/amusement/1374_Colorful fireworks.jpg,amusement,"A vibrant orange train, #4935, pauses under a surreal twilight sky as fireworks explode in magenta and pink. Dramatic lighting casts vivid reflections on the rails. The scene blends industrial grit with festive chaos, creating a whimsical, almost cartoonish contrast that's oddly amusing and visually arresting.",1.152747631072998,1.3353191614151
